,GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,Unnamed: 10,SeriesFirstDown,Unnamed: 12,NextScore,Description,TeamWin,Unnamed: 16,Unnamed: 17,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
44326,2020092008,2020-09-20,3,14,14,TB,CAR,1,10,73,,1,,0,(14:14) 12-T.BRADY PASS DEEP LEFT INTENDED FOR 87-R.GRONKOWSKI INTERCEPTED BY 26-D.JACKSON [92-Z.KERR] AT CAR 9. 26-D.JACKSON RAN OB AT TB 47 FOR 44 YARDS.,0,,,2020,44,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,1,0,0,0,0,,27,OPP,0,,0,,0
44344,2020092006,2020-09-20,1,12,17,LA,PHI,3,2,67,,1,,0,(12:17) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 10-C.KUPP TO PHI 9 FOR 24 YARDS (29-A.MADDOX).,0,,,2020,24,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,33,OPP,0,,0,,0
44356,2020092005,2020-09-20,4,1,33,NYJ,SF,1,10,70,,1,,0,"(1:33) (NO HUDDLE, SHOTGUN) 14-S.DARNOLD PASS DEEP LEFT TO 10-B.BERRIOS FOR 30 YARDS, TOUCHDOWN.",0,,,2020,30,NO HUDDLE SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,0,,30,OPP,0,,0,,0
44363,2020092005,2020-09-20,4,3,7,NYJ,SF,1,10,20,,1,,0,(3:07) 14-S.DARNOLD PASS SHORT LEFT TO 15-C.HOGAN RAN OB AT NYJ 47 FOR 27 YARDS (33-T.MOORE).,0,,,2020,27,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
44425,2020092004,2020-09-20,4,3,17,BUF,MIA,3,9,54,,1,,0,"(3:17) (SHOTGUN) 17-J.ALLEN PASS DEEP LEFT TO 15-J.BROWN FOR 46 YARDS, TOUCHDOWN.",0,,,2020,46,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,0,,46,OPP,0,,0,,0
44429,2020092004,2020-09-20,4,3,39,BUF,MIA,2,7,32,,1,,0,"(3:39) 17-J.ALLEN PASS DEEP RIGHT TO 14-S.DIGGS PUSHED OB AT MIA 47 FOR 21 YARDS (23-N.IGBINOGHENE). MIAMI CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,,,2020,21,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,1,0,,0,0,0,0,0,0,,32,OWN,0,,0,,0
44436,2020092004,2020-09-20,4,8,13,BUF,MIA,2,24,58,,1,,0,(8:13) (SHOTGUN) 17-J.ALLEN PASS DEEP MIDDLE TO 11-C.BEASLEY TO MIA 18 FOR 24 YARDS (55-J.BAKER; 25-X.HOWARD).,0,,,2020,24,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,0,,42,OPP,0,,0,,0
44439,2020092004,2020-09-20,4,10,11,BUF,MIA,1,10,25,,1,,0,(10:11) 17-J.ALLEN PASS DEEP RIGHT TO 14-S.DIGGS TO MIA 28 FOR 47 YARDS (23-N.IGBINOGHENE).,0,,,2020,47,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,25,OWN,0,,0,,0
44488,2020092011,2020-09-20,4,10,13,HOU,BAL,2,8,56,,1,,0,(10:13) (SHOTGUN) 4-D.WATSON PASS DEEP RIGHT TO 18-R.COBB PUSHED OB AT BAL 21 FOR 23 YARDS (32-D.ELLIOTT).,0,,,2020,23,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
44494,2020092011,2020-09-20,4,14,5,BAL,HOU,1,10,39,,1,,0,(14:05) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 83-W.SNEAD TO HOU 39 FOR 22 YARDS (23-E.MURRAY; 55-B.MCKINNEY).,0,,,2020,22,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,39,OWN,0,,0,,0
44502,2020092011,2020-09-20,3,1,28,HOU,BAL,3,15,55,,1,,0,(1:28) (SHOTGUN) 4-D.WATSON PASS DEEP LEFT TO 13-B.COOKS TO BAL 21 FOR 24 YARDS (23-A.AVERETT) [99-M.JUDON].,0,,,2020,24,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,0,,45,OPP,0,,0,,0
44513,2020092007,2020-09-20,1,3,42,DEN,PIT,2,9,21,,1,,0,(3:42) (SHOTGUN) 9-J.DRISKEL PASS SHORT MIDDLE TO 10-J.JEUDY RAN OB AT DEN 41 FOR 20 YARDS (22-S.NELSON) [97-C.HEYWARD].,0,,,2020,20,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,21,OWN,0,,0,,0
44533,2020092004,2020-09-20,2,11,46,BUF,MIA,1,10,78,,1,,0,"(11:46) (SHOTGUN) 17-J.ALLEN PASS DEEP RIGHT TO 14-S.DIGGS FOR 22 YARDS, TOUCHDOWN [56-D.GODCHAUX].",0,,,2020,22,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,22,OPP,0,,0,,0
44562,2020092002,2020-09-20,4,4,21,DET,GB,1,10,10,,1,,0,(4:21) (SHOTGUN) 9-M.STAFFORD PASS DEEP MIDDLE TO 87-Q.CEPHUS TO DET 46 FOR 36 YARDS (36-V.SCOTT).,0,,,2020,36,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,0,,10,OWN,0,,0,,0
44574,2020092002,2020-09-20,4,11,1,GB,DET,3,4,32,,1,,0,"(11:01) (NO HUDDLE, SHOTGUN) 12-A.RODGERS PASS DEEP RIGHT TO 83-M.VALDES-SCANTLING RAN OB AT DET 27 FOR 41 YARDS [40-J.DAVIS].",0,,,2020,41,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,32,OWN,0,,0,,0
44587,2020092002,2020-09-20,3,5,25,GB,DET,3,2,33,,1,,0,(5:25) (SHOTGUN) 12-A.RODGERS PASS SHORT RIGHT TO 13-A.LAZARD PUSHED OB AT DET 42 FOR 25 YARDS (26-D.HARMON).,0,,,2020,25,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,33,OWN,0,,0,,0
44621,2020092002,2020-09-20,2,14,10,GB,DET,2,5,39,,0,,0,"(14:10) (SHOTGUN) 12-A.RODGERS PASS SHORT RIGHT TO 33-A.JONES PUSHED OB AT DET 39 FOR 22 YARDS (58-J.COLLINS). PENALTY ON DET-24-A.ORUWARIYE, DEFENSIVE HOLDING, DECLINED.",0,,,2020,22,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,1,0,0,,39,OWN,0,DET,0,DEFENSIVE HOLDING,0
44650,2020092005,2020-09-20,4,13,2,SF,NYJ,2,8,25,,1,,0,(13:02) 4-N.MULLENS PASS DEEP MIDDLE TO 84-K.BOURNE TO SF 49 FOR 24 YARDS (46-N.HEWITT) [91-J.FRANKLIN].,0,,,2020,24,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,0,,25,OWN,0,,0,,0
44686,2020092002,2020-09-20,1,14,29,DET,GB,2,5,30,,1,,0,(14:29) 9-M.STAFFORD PASS SHORT LEFT TO 88-T.HOCKENSON TO GB 41 FOR 29 YARDS (51-K.BARNES).,0,,,2020,29,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,30,OWN,0,,0,,0
44728,2020092001,2020-09-20,2,12,9,ATL,DAL,1,10,25,,1,,0,(12:09) 2-M.RYAN PASS DEEP RIGHT TO 18-C.RIDLEY TO 50 FOR 25 YARDS (27-T.DIGGS).,0,,,2020,25,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,25,OWN,0,,0,,0
44753,2020092001,2020-09-20,1,11,6,ATL,DAL,1,10,78,,1,,0,"(11:06) 2-M.RYAN PASS DEEP LEFT TO 18-C.RIDLEY FOR 22 YARDS, TOUCHDOWN [72-T.HILL].",0,,,2020,22,UNDER CENTER,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,0,,22,OPP,0,,0,,0
44762,2020092000,2020-09-20,4,1,55,NYG,CHI,3,10,40,,1,,0,(1:55) (SHOTGUN) 8-D.JONES PASS SHORT MIDDLE TO 88-E.ENGRAM TO CHI 38 FOR 22 YARDS (24-B.SKRINE).,0,,,2020,22,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,40,OWN,0,,0,,0
44782,2020092004,2020-09-20,2,12,41,BUF,MIA,1,10,32,,1,,0,"(12:41) (SHOTGUN) 17-J.ALLEN PASS DEEP RIGHT TO 19-I.MCKENZIE TO MIA 22 FOR 46 YARDS (40-N.NEEDHAM, 28-B.MCCAIN).",0,,,2020,46,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,32,OWN,0,,0,,0
44791,2020092004,2020-09-20,1,0,38,BUF,MIA,1,10,25,,0,,0,"(:38) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 88-D.KNOX TO MIA 39 FOR 36 YARDS (53-K.VAN NOY). FUMBLES (53-K.VAN NOY), RECOVERED BY MIA-23-N.IGBINOGHENE AT MIA 37. 23-N.IGBINOGHENE TO MIA 37 FOR NO GAIN (19-I.MCKENZIE). PENALTY ON BUF-19-I.MCKENZIE, OFFENSIVE HOLDING, DECLINED.",0,,,2020,36,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,1,0,0,,25,OWN,0,BUF,0,OFFENSIVE HOLDING,0
44796,2020092004,2020-09-20,1,1,0,MIA,BUF,2,10,72,,1,,0,"(1:00) (SHOTGUN) 14-R.FITZPATRICK PASS DEEP RIGHT TO 18-P.WILLIAMS RAN OB AT BUF 2 FOR 26 YARDS (27-T.WHITE). BUFFALO CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,,,2020,26,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,1,0,,0,0,0,0,0,0,,28,OPP,0,,0,,0
44804,2020092004,2020-09-20,1,7,22,BUF,MIA,1,10,60,,1,,0,(7:22) (NO HUDDLE) 17-J.ALLEN PASS DEEP LEFT TO 11-C.BEASLEY TO MIA 14 FOR 26 YARDS (40-N.NEEDHAM).,0,,,2020,26,NO HUDDLE,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,0,,40,OPP,0,,0,,0
44829,2020092003,2020-09-20,4,7,27,MIN,IND,3,12,34,,1,,0,(7:27) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 81-O.JOHNSON TO IND 42 FOR 24 YARDS (34-I.RODGERS).,0,,,2020,24,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,34,OWN,0,,0,,0
44854,2020092003,2020-09-20,3,14,32,IND,MIN,2,7,28,,1,,0,(14:32) (SHOTGUN) 17-P.RIVERS PASS DEEP RIGHT TO 81-M.ALIE-COX RAN OB AT IND 49 FOR 21 YARDS.,0,,,2020,21,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,28,OWN,0,,0,,0
44866,2020092003,2020-09-20,2,2,51,IND,MIN,1,10,51,,1,,0,(2:51) 17-P.RIVERS PASS DEEP RIGHT TO 81-M.ALIE-COX PUSHED OB AT MIN 16 FOR 33 YARDS (41-A.HARRIS) [91-Y.NGAKOUE].,0,,,2020,33,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,49,OPP,0,,0,,0
44896,2020092000,2020-09-20,4,10,12,NYG,CHI,3,8,48,,0,,0,"(10:12) (SHOTGUN) 8-D.JONES PASS SHORT MIDDLE INTENDED FOR 82-K.SMITH INTERCEPTED BY 39-E.JACKSON [52-K.MACK] AT CHI 46. 39-E.JACKSON FOR 54 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON CHI-39-E.JACKSON, DEFENSIVE PASS INTERFERENCE, 8 YARDS, ENFORCED AT NYG 48 - NO PLAY.",0,,,2020,54,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,1,0,1,0,0,,48,OWN,1,CHI,1,DEFENSIVE PASS INTERFERENCE,8
44958,2020091700,2020-09-17,4,11,33,CLE,CIN,2,4,74,,0,,0,"(11:33) 6-B.MAYFIELD PASS DEEP MIDDLE INTENDED FOR 88-H.BRYANT INTERCEPTED BY 22-W.JACKSON III AT CIN 2. 22-W.JACKSON III RAN OB AT CIN 32 FOR 30 YARDS (12-K.HODGE). PENALTY ON CIN-90-K.KAREEM, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT CIN 32.",0,,,2020,30,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,1,0,1,0,0,,26,OPP,1,CIN,0,UNNECESSARY ROUGHNESS,15
44986,2020091700,2020-09-17,3,10,15,CLE,CIN,4,2,56,,1,,0,(10:15) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 80-J.LANDRY PUSHED OB AT CIN 23 FOR 21 YARDS (30-J.BATES III).,0,,,2020,21,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
45035,2020091700,2020-09-17,2,12,2,CLE,CIN,1,10,57,,1,,0,"(12:02) 6-B.MAYFIELD PASS DEEP LEFT TO 13-O.BECKHAM FOR 43 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS NOT DOWN BY CONTACT RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,,,2020,43,UNDER CENTER,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,0,,43,OPP,0,,0,,0
45038,2020092001,2020-09-20,4,2,13,DAL,ATL,1,10,57,,0,,0,"(2:13) (SHOTGUN) 4-D.PRESCOTT PASS DEEP LEFT TO 13-M.GALLUP TO ATL 5 FOR 38 YARDS (26-I.OLIVER). PENALTY ON ATL-56-D.FOWLER, DEFENSIVE HOLDING, DECLINED. ATLANTA CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #2.)",0,,,2020,38,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,1,0,,0,0,0,1,0,0,,43,OPP,0,ATL,0,DEFENSIVE HOLDING,0
45040,2020092001,2020-09-20,4,2,29,DAL,ATL,3,7,38,,0,,0,"(2:29) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 85-N.BROWN PUSHED OB AT ATL 15 FOR 47 YARDS (27-D.KAZEE). PENALTY ON DAL-88-C.LAMB, ILLEGAL BLINDSIDE BLOCK, 15 YARDS, ENFORCED AT ATL 42.",0,,,2020,47,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,1,0,0,,38,OWN,1,DAL,0,ILLEGAL BLINDSIDE BLOCK,15
45068,2020091700,2020-09-17,1,6,41,CLE,CIN,2,1,34,,1,,0,(6:41) 6-B.MAYFIELD PASS DEEP RIGHT TO 12-K.HODGE TO CIN 40 FOR 26 YARDS (21-M.ALEXANDER).,0,,,2020,26,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,34,OWN,0,,0,,0
45094,2020091401,2020-09-14,4,12,38,DEN,TEN,1,10,100,,1,,0,(12:38) (SHOTGUN) 3-D.LOCK PASS SHORT MIDDLE TO 10-J.JEUDY TO TEN 29 FOR 21 YARDS (24-K.VACCARO; 51-D.LONG).,0,,,2020,21,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
45125,2020091401,2020-09-14,2,2,53,TEN,DEN,2,7,4,,1,,0,(2:53) 17-R.TANNEHILL PASS SHORT MIDDLE TO 84-C.DAVIS PUSHED OB AT TEN 27 FOR 23 YARDS (22-K.JACKSON).,0,,,2020,23,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,4,OWN,0,,0,,0
45129,2020091401,2020-09-14,2,7,23,DEN,TEN,3,9,45,,1,,0,(7:23) (SHOTGUN) 3-D.LOCK PASS SHORT RIGHT TO 87-N.FANT TO TEN 24 FOR 31 YARDS (31-K.BYARD).,0,,,2020,31,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,45,OWN,0,,0,,0
45147,2020091401,2020-09-14,1,7,0,TEN,DEN,2,4,48,,1,,0,(7:00) (NO HUDDLE) 17-R.TANNEHILL PASS SHORT LEFT TO 84-C.DAVIS TO DEN 32 FOR 20 YARDS (31-J.SIMMONS).,0,,,2020,20,NO HUDDLE,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,48,OWN,0,,0,,0
45168,2020092000,2020-09-20,3,2,58,NYG,CHI,1,10,23,,1,,0,(2:58) 8-D.JONES PASS SHORT MIDDLE TO 15-G.TATE TO NYG 43 FOR 20 YARDS (39-E.JACKSON).,0,,,2020,20,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,23,OWN,0,,0,,0
45190,2020092000,2020-09-20,2,0,14,NYG,CHI,1,10,25,,1,,0,(:14) (SHOTGUN) 8-D.JONES PASS DEEP MIDDLE TO 87-S.SHEPARD TO NYG 49 FOR 24 YARDS (33-J.JOHNSON). NYG-87-S.SHEPARD WAS INJURED DURING THE PLAY. HE IS OUT.,0,,,2020,24,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,0,,25,OWN,0,,0,,0
45260,2020091312,2020-09-13,3,8,8,LA,DAL,1,10,44,,1,,0,"(8:08) (NO HUDDLE, SHOTGUN) 16-J.GOFF PASS DEEP RIGHT TO 17-R.WOODS TO DAL 26 FOR 30 YARDS (23-D.THOMPSON; 25-X.WOODS).",0,,,2020,30,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,44,OWN,0,,0,,0
45311,2020091312,2020-09-13,2,13,30,DAL,LA,1,10,47,,1,,0,(13:30) (SHOTGUN) 4-D.PRESCOTT PASS DEEP RIGHT TO 88-C.LAMB PUSHED OB AT LA 20 FOR 33 YARDS (43-J.JOHNSON) [69-S.JOSEPH].,0,,,2020,33,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,47,OWN,0,,0,,0
45328,2020091312,2020-09-13,1,13,40,LA,DAL,2,6,54,,1,,0,(13:40) 16-J.GOFF PASS SHORT LEFT TO 17-R.WOODS TO DAL 15 FOR 31 YARDS (23-D.THOMPSON).,0,,,2020,31,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,46,OPP,0,,0,,0
45330,2020091312,2020-09-13,1,15,0,LA,DAL,1,5,30,,1,,0,(15:00) 16-J.GOFF PASS SHORT LEFT TO 17-R.WOODS TO 50 FOR 20 YARDS (54-J.SMITH).,0,,,2020,20,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,30,OWN,0,,0,,0
45348,2020091311,2020-09-13,4,5,27,ARI,SF,3,6,66,,1,,0,"(5:27) (NO HUDDLE, SHOTGUN) 1-K.MURRAY PASS SHORT RIGHT TO 10-D.HOPKINS FOR 34 YARDS, TOUCHDOWN. ARI-74-D.HUMPHRIES WAS INJURED DURING THE PLAY.  CAUGHT SF 27, 26-YAC THE REPLAY OFFICIAL REVIEWED THE RUNNER BROKE THE PLANE RULING, AND THE PLAY WAS REVERSED. (NO HUDDLE, SHOTGUN) 1-K.MURRAY PASS SHORT RIGHT TO 10-D.HOPKINS TO SF 1 FOR 33 YARDS (29-J.TARTT). ARI-74-D.HUMPHRIES WAS INJURED DURING THE PLAY.  CAUGHT SF 27, 26-YAC",0,,,2020,34,NO HUDDLE SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,34,OPP,0,,0,,0
45354,2020091700,2020-09-17,1,14,54,CIN,CLE,1,10,39,,1,,0,"(14:54) (SHOTGUN) 9-J.BURROW PASS DEEP LEFT TO 18-A.GREEN RAN OB AT CLE 26 FOR 35 YARDS. CIN-18-A.GREEN WAS INJURED DURING THE PLAY.  CLEVELAND CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 9-J.BURROW PASS INCOMPLETE DEEP LEFT TO 18-A.GREEN. CIN-18-A.GREEN WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.",0,,,2020,35,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,1,1,,0,0,0,0,0,0,,39,OWN,0,,0,,0
45381,2020091311,2020-09-13,4,10,20,SF,ARI,1,10,22,,1,,0,"(10:20) 10-J.GAROPPOLO PASS DEEP RIGHT TO 44-K.JUSZCZYK TO ARI 37 FOR 41 YARDS (32-B.BAKER; 43-H.REDDICK). CAUGHT AT SF 40, 23 YAC",0,,,2020,41,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,22,OWN,0,,0,,0
45447,2020091310,2020-09-13,4,2,33,NO,TB,2,6,53,,1,,0,"(2:33) 7-T.HILL PASS DEEP RIGHT TO 41-A.KAMARA TO TB 9 FOR 38 YARDS (31-A.WINFIELD; 33-J.WHITEHEAD). BREES PASSED BACKWARDS TO HILL, WHO THREW TO KAMARA.  PASS 21, YAC 17.",0,,,2020,38,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,47,OPP,0,,0,,0
45451,2020091310,2020-09-13,4,4,29,TB,NO,1,10,46,,1,,0,"(4:29) (NO HUDDLE, SHOTGUN) 12-T.BRADY PASS DEEP LEFT TO 10-S.MILLER TO NO 17 FOR 37 YARDS (20-J.JENKINS). PASS 37, YAC 0",0,,,2020,37,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,0,,46,OWN,0,,0,,0
45468,2020091310,2020-09-13,4,14,0,NO,TB,2,10,39,,1,,0,"(14:00) (SHOTGUN) 9-D.BREES PASS DEEP LEFT TO 87-J.COOK PUSHED OB AT TB 15 FOR 46 YARDS (35-J.DEAN). PASS 35, YAC 11",0,,,2020,46,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,0,,39,OWN,0,,0,,0
45501,2020091400,2020-09-14,2,1,8,PIT,NYG,2,8,24,,1,,0,"(1:08) (NO HUDDLE, SHOTGUN) 7-B.ROETHLISBERGER PASS DEEP RIGHT TO 13-J.WASHINGTON TO PIT 45 FOR 21 YARDS (24-J.BRADBERRY).",0,,,2020,21,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,24,OWN,0,,0,,0
45526,2020091400,2020-09-14,2,13,54,NYG,PIT,1,10,59,,1,,0,"(13:54) 8-D.JONES PASS DEEP MIDDLE TO 86-D.SLAYTON FOR 41 YARDS, TOUCHDOWN.",0,,,2020,41,UNDER CENTER,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,0,,41,OPP,0,,0,,0
45534,2020091400,2020-09-14,1,4,46,PIT,NYG,3,9,33,,1,,0,"(4:46) (NO HUDDLE, SHOTGUN) 7-B.ROETHLISBERGER PASS DEEP RIGHT TO 11-C.CLAYPOOL PUSHED OB AT NYG 39 FOR 28 YARDS (20-J.LOVE).",0,,,2020,28,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,33,OWN,0,,0,,0
45588,2020091309,2020-09-13,2,4,53,LAC,CIN,1,10,20,,1,,0,(4:53) (SHOTGUN) 5-T.TAYLOR PASS SHORT LEFT TO 86-H.HENRY PUSHED OB AT LAC 42 FOR 22 YARDS (24-V.BELL).,0,,,2020,22,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
45592,2020091309,2020-09-13,2,8,38,LAC,CIN,3,9,45,,0,,0,"(8:38) (SHOTGUN) 5-T.TAYLOR PASS DEEP RIGHT TO 81-M.WILLIAMS TO CIN 18 FOR 37 YARDS (30-J.BATES III). PENALTY ON CIN-30-J.BATES III, UNNECESSARY ROUGHNESS, 9 YARDS, ENFORCED AT CIN 18.",0,,,2020,37,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,1,0,0,,45,OWN,1,CIN,0,UNNECESSARY ROUGHNESS,9
45633,2020091307,2020-09-13,1,2,31,NE,MIA,1,10,31,,1,,0,(2:31) 1-C.NEWTON PASS SHORT LEFT TO 85-R.IZZO TO MIA 44 FOR 25 YARDS (28-B.MCCAIN).,0,,,2020,25,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,31,OWN,0,,0,,0
45645,2020091310,2020-09-13,3,13,22,TB,NO,2,15,32,,1,,0,"(13:22) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT INTENDED FOR 17-J.WATSON INTERCEPTED BY 20-J.JENKINS AT TB 36. 20-J.JENKINS FOR 36 YARDS, TOUCHDOWN.",0,,,2020,36,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,1,0,0,0,0,,32,OWN,0,,0,,0
45661,2020091310,2020-09-13,1,11,42,TB,NO,1,10,25,,1,,0,"(11:42) 12-T.BRADY PASS DEEP RIGHT TO 14-C.GODWIN RAN OB AT NO 46 FOR 29 YARDS (36-D.SWEARINGER). PASS 23, YAC 6",0,,,2020,29,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,25,OWN,0,,0,,0
45683,2020091306,2020-09-13,1,6,50,MIN,GB,2,3,32,,1,,0,(6:50) 8-K.COUSINS PASS DEEP RIGHT TO 19-A.THIELEN TO GB 43 FOR 25 YARDS (23-J.ALEXANDER).,0,,,2020,25,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,32,OWN,0,,0,,0
